EventID,Duration,TimeStep,Region,Area,Increments
108,1080,60,East Coast (South),200,2.32,3.46,3.77,4.12,3.52,2.37,1.69,3.3,4.07,3.75,3.39,3.64,6.2,5.46,10.38,11.44,15.23,11.89
109,1080,60,East Coast (South),200,1.97,3.1,2.78,2.65,4.46,4.8,5.71,6.49,8.18,8.66,9.61,9.05,7.1,7.26,5.69,6.78,2.55,3.16
110,1080,60,East Coast (South),200,2.02,2.39,5.22,5.52,3.89,4.78,10.83,12.52,6.85,10.14,7.45,1.21,2.82,2.97,6.05,6.42,5.3,3.62
111,1080,60,East Coast (South),500,5.08,5.73,6.36,6.58,5.24,4.91,6.33,3.58,3.96,3.84,4.34,6.24,6.7,4.73,5.27,6.62,6.67,7.82
112,1080,60,East Coast (South),500,3.27,3.1,4.78,4.69,5.61,6.22,5.54,5.89,9.7,8.51,9.74,6.42,5.89,3.14,3.79,5.01,3.79,4.91
113,1080,60,East Coast (South),500,4.44,4.69,6.36,5.41,5.89,5.1,4.76,5.96,6.37,5.87,7,6.37,6.77,5.48,5.3,4.77,4.97,4.49
114,1080,60,East Coast (South),500,3.04,2.77,2.3,3.8,4.77,5.49,6.02,9.03,7.39,5.23,7.27,8.28,9.21,4.39,7.58,3.04,4.65,5.74
115,1080,60,East Coast (South),500,2.06,3.08,2.92,2.58,4.52,4.44,5.38,6.56,7.95,8.45,9.74,9.53,7.62,7.86,5.55,5.93,2.94,2.89
116,1080,60,East Coast (South),500,1.62,3.43,5.48,4.22,3.32,3.2,3.29,5.54,10.56,5.4,7.27,8.33,12.93,10.25,5.98,2.23,5.27,1.68
117,1080,60,East Coast (South),500,1.9,2.11,4.26,6.1,7.26,9.73,10.13,7.84,5.98,6.59,4.94,4.95,4.75,2.59,2.66,6.48,6.72,5.01
118,1080,60,East Coast (South),500,2.99,3.62,4.7,4.16,2.94,2.56,2.37,4.76,4.08,3.91,3.3,4.13,7.6,5.42,11.99,13.39,11.42,6.66
119,1080,60,East Coast (South),500,3.45,2.44,5.77,6.54,5.26,5.85,8.81,9.65,6.82,9.69,6.68,1.61,3.35,3.82,5.04,5.86,5.48,3.88
120,1080,60,East Coast (South),500,1.12,3.92,2.74,5.12,3.29,5.24,6.61,3.72,6.37,7.74,8.66,9.15,10.45,7.54,5.42,5.3,3.9,3.71
121,1080,60,East Coast (South),1000,7.39,8.12,4.97,3.98,4.52,5.82,2.47,5.07,4.58,4.57,4.96,4.29,5.33,4.86,6.69,5.84,9.11,7.43
122,1080,60,East Coast (South),1000,2.21,2.81,1.67,3.71,4.92,4.54,5.49,7.21,9.82,5.43,7.02,7.13,9.44,6.67,6.43,5.05,4.09,6.36
123,1080,60,East Coast (South),1000,5.71,5.69,5.38,5.19,6.4,5.58,5.89,6.72,6.99,7.12,7.65,4.49,4.55,4.34,4.88,4.86,4.31,4.25
124,1080,60,East Coast (South),1000,3.33,2.9,6.6,7.74,4.89,5.62,5.89,8.24,7.34,6.4,5.3,7.92,5.88,6.72,3.21,5.31,4.26,2.45
125,1080,60,East Coast (South),1000,5.8,3.39,11.88,2.62,1.73,5.9,4.06,0.92,0.32,1.01,1.61,1.26,10.72,6.39,6.5,8.51,19.13,8.25
126,1080,60,East Coast (South),1000,4.95,5.77,5.95,6.45,5.26,4.55,5.78,4.4,4.24,4.02,3.88,6.76,6.2,5.1,5.38,5.96,7.3,8.05
127,1080,60,East Coast (South),1000,0.71,2.55,8.52,3.66,3.08,4.81,2.61,3.82,9.89,6.6,8.46,7.84,7.64,10.83,9.48,1.26,4.29,3.95
128,1080,60,East Coast (South),1000,2.37,3.7,6.98,7.24,6.92,6.27,7.29,8.66,2.1,3.15,1.91,1.13,6.14,4.31,7.37,7.51,10.64,6.31
129,1080,60,East Coast (South),1000,4.15,2.16,2.69,3.87,3.37,2.21,2.53,4.09,4.25,4.71,7.59,6.61,7.59,7.38,8.43,9.3,10.88,8.19
130,1080,60,East Coast (South),1000,9.29,6.56,4.2,1.69,0.77,3.9,8.08,4.34,9.61,9.63,6.7,5.59,3.46,3.02,5.15,9.4,5.72,2.89
131,1080,60,East Coast (South),2500,5.8,5.18,3.83,2.86,5.3,3.09,4.11,4.14,6,4.7,2.37,3.9,3.94,6.54,10.95,8.57,11.37,7.35
