Alpha:,1,Beta:,10,m:,0.6
SubCat,3,32,4,5,6,7,38,37,10,11,15,39,19,40,18,34,41,35,20,17,16,13,23,24,26,28,29,27,25,22,30,36,31,21,14,12,9,8,1,33,2
Frac Urbanized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Area,0.87,1.539,2.011,0.736,0.967,0.484,0.185,0.259,1.25,1.468,1.085,1.183,0.742,0.429,0.558,0.661,0.43,0.902,1.7,0.815,0.687,1.356,0.557,1.069,0.308,0.878,0.885,0.176,0.892,1.899,0.546,2.956,1.672,3.108,1.891,1.197,1.191,1.399,1.871,0.208,1.767
Time (hours),Q_3,Q_32,Q_4,Q_5,Q_6,Q_7,Q_38,Q_37,Q_10,Q_11,Q_15,Q_39,Q_19,Q_40,Q_18,Q_34,Q_41,Q_35,Q_20,Q_17,Q_16,Q_13,Q_23,Q_24,Q_26,Q_28,Q_29,Q_27,Q_25,Q_22,Q_30,Q_36,Q_31,Q_21,Q_14,Q_12,Q_9,Q_8,Q_1,Q_33,Q_2
2.17,1.1308,2.0671,4.789,1.3982,0.942,1.5946,0.4258,0.4385,1.8707,1.5424,2.8847,2.3097,1.2531,0.3071,0.4903,1.0531,0.5822,0.8473,4.7807,1.8043,1.2407,2.0002,0.5214,1.2975,0.3011,1.3275,1.3264,0.1837,1.5983,3.0797,0.9888,7.7734,5.8533,5.8122,2.7379,2.8699,2.8658,5.6832,7.0383,0.3366,3.2616
2.25,0.9495,1.7314,4.1733,1.2079,0.7773,1.4259,0.3783,0.3719,1.5347,1.2741,2.4638,1.9913,1.0726,0.2511,0.4036,0.8985,0.4938,0.6981,4.0442,1.5307,1.0681,1.6874,0.4319,1.0833,0.2505,1.1307,1.1291,0.1537,1.3722,2.6056,0.8529,6.796,5.0466,4.9348,2.2994,2.5207,2.4231,5.2036,6.098,0.2894,2.6831
2.33,0.8064,1.4674,3.663,1.052,0.6503,1.2812,0.3379,0.3186,1.2774,1.0669,2.1241,1.7311,0.9265,0.2084,0.337,0.7738,0.423,0.5833,3.4573,1.3119,0.9274,1.439,0.3626,0.9156,0.211,0.9724,0.9705,0.1301,1.1885,2.2276,0.7418,5.9824,4.3873,4.2322,1.9533,2.2281,2.0705,4.6762,5.3129,0.2509,2.2386
2.42,0.6918,1.2565,3.236,0.9229,0.5505,1.1562,0.3033,0.2755,1.0767,0.9039,1.8465,1.5161,0.8069,0.1752,0.2848,0.6721,0.3657,0.4932,2.983,1.1344,0.8114,1.2389,0.3079,0.782,0.1797,0.8435,0.8415,0.1113,1.0374,1.9222,0.6499,5.2989,3.8426,3.662,1.6759,1.981,1.7858,4.2037,4.6623,0.2192,1.8907
2.5,0.5988,1.0857,2.8755,0.8149,0.4709,1.0476,0.2734,0.2401,0.9175,0.7738,1.6171,1.3367,0.7077,0.149,0.2432,0.5881,0.3187,0.4215,2.595,0.9888,0.7146,1.0757,0.264,0.6743,0.1546,0.7373,0.7352,0.0961,0.9119,1.6724,0.5732,4.7198,3.388,3.1939,1.4507,1.7706,1.553,3.7955,4.118,0.1929,1.6141
2.58,0.5223,0.9457,2.5688,0.7238,0.4065,0.9528,0.2475,0.2107,0.7894,0.6685,1.4258,1.1857,0.6249,0.1279,0.2097,0.5181,0.2798,0.3636,2.2742,0.8681,0.6333,0.9411,0.2285,0.5862,0.1341,0.6489,0.6468,0.0836,0.8067,1.4657,0.5086,4.2257,3.0053,2.8054,1.2657,1.5902,1.3606,3.4407,3.6586,0.1708,1.3909
2.67,0.4589,0.8297,2.3061,0.6464,0.3538,0.8696,0.2249,0.1862,0.685,0.5821,1.2647,1.0575,0.555,0.1108,0.1823,0.4593,0.2472,0.3162,2.0062,0.7671,0.5644,0.8289,0.1993,0.5134,0.1172,0.5747,0.5726,0.0733,0.7177,1.2931,0.4538,3.801,2.6805,2.48,1.1121,1.4345,1.2,3.1307,3.268,0.1521,1.2087
2.75,0.4057,0.7327,2.0794,0.58,0.3102,0.7963,0.2051,0.1654,0.599,0.5107,1.128,0.948,0.4955,0.0968,0.1596,0.4094,0.2196,0.277,1.7805,0.6818,0.5055,0.7346,0.175,0.4527,0.1032,0.5118,0.5098,0.0647,0.6419,1.1477,0.4069,3.4338,2.4028,2.205,0.9834,1.2993,1.0647,2.8584,2.9333,0.1361,1.0582
2.83,0.3608,0.6509,1.8828,0.5229,0.2738,0.7313,0.1877,0.1478,0.5273,0.4509,1.0111,0.8536,0.4447,0.0851,0.1408,0.3668,0.1962,0.2443,1.5888,0.6092,0.4549,0.6547,0.1547,0.4015,0.0914,0.4582,0.4562,0.0575,0.5768,1.0241,0.3665,3.1144,2.1637,1.9709,0.8746,1.1814,0.9498,2.6181,2.6447,0.1224,0.9327
2.92,0.3226,0.5813,1.7112,0.4733,0.243,0.6734,0.1722,0.1327,0.4671,0.4005,0.9104,0.7719,0.4008,0.0753,0.1248,0.3301,0.1761,0.2168,1.4247,0.5469,0.4111,0.5864,0.1376,0.3581,0.0814,0.4121,0.4102,0.0513,0.5206,0.9184,0.3315,2.835,1.9567,1.7702,0.7819,1.0779,0.8516,2.4052,2.3943,0.1105,0.8271
3,0.2898,0.5217,1.5608,0.43,0.2169,0.6218,0.1585,0.1196,0.4161,0.3576,0.8233,0.7008,0.3628,0.067,0.1113,0.2984,0.1588,0.1934,1.2835,0.4933,0.373,0.5277,0.123,0.321,0.0728,0.3722,0.3705,0.046,0.4718,0.8274,0.301,2.5896,1.7764,1.597,0.7024,0.9866,0.767,2.2157,2.1759,0.1002,0.7375
3.08,0.2614,0.4703,1.4282,0.3921,0.1946,0.5756,0.1463,0.1083,0.3726,0.3209,0.7474,0.6385,0.3296,0.0599,0.0998,0.2707,0.1438,0.1734,1.1611,0.4467,0.3397,0.4769,0.1105,0.2891,0.0655,0.3376,0.3359,0.0415,0.4292,0.7485,0.2743,2.3728,1.6185,1.4466,0.6338,0.9058,0.6937,2.0465,1.9844,0.0912,0.6609
3.17,0.2368,0.4257,1.3109,0.3587,0.1754,0.534,0.1353,0.0985,0.3352,0.2893,0.681,0.5837,0.3005,0.0538,0.0899,0.2466,0.1307,0.1562,1.0544,0.406,0.3103,0.4327,0.0997,0.2614,0.0592,0.3073,0.3057,0.0375,0.3917,0.6798,0.2508,2.1807,1.4796,1.3153,0.5742,0.834,0.6299,1.8949,1.8157,0.0833,0.595
3.25,0.2154,0.3868,1.2067,0.3292,0.1587,0.4966,0.1255,0.0898,0.3028,0.2618,0.6225,0.5352,0.2749,0.0486,0.0813,0.2253,0.1192,0.1413,0.961,0.3704,0.2844,0.394,0.0903,0.2373,0.0537,0.2806,0.2791,0.0341,0.3587,0.6196,0.23,2.0096,1.3568,1.2001,0.5222,0.7699,0.574,1.7585,1.6664,0.0763,0.538
3.33,0.1965,0.3528,1.1137,0.3029,0.1441,0.4627,0.1166,0.0822,0.2747,0.2379,0.5708,0.4922,0.2523,0.044,0.0738,0.2065,0.1091,0.1283,0.8787,0.339,0.2615,0.36,0.0821,0.2162,0.0488,0.2571,0.2557,0.0311,0.3295,0.5666,0.2116,1.8568,1.2478,1.0986,0.4766,0.7125,0.5248,1.6355,1.5338,0.0701,0.4883
3.42,0.1799,0.3227,1.0304,0.2795,0.1314,0.4319,0.1086,0.0754,0.2501,0.2169,0.525,0.4539,0.2321,0.0401,0.0672,0.1899,0.1001,0.1169,0.806,0.3111,0.241,0.33,0.0749,0.1977,0.0446,0.2363,0.2349,0.0284,0.3034,0.5197,0.1951,1.7197,1.1507,1.0086,0.4363,0.6609,0.4813,1.5242,1.4154,0.0646,0.4448
3.5,0.1652,0.2962,0.9556,0.2586,0.1202,0.404,0.1014,0.0694,0.2284,0.1984,0.4841,0.4197,0.2142,0.0366,0.0615,0.1751,0.0922,0.1069,0.7414,0.2864,0.2227,0.3033,0.0686,0.1813,0.0409,0.2177,0.2165,0.0261,0.2802,0.4781,0.1804,1.5964,1.0638,0.9287,0.4006,0.6144,0.4427,1.4232,1.3095,0.0597,0.4065
3.58,0.1521,0.2726,0.8881,0.2398,0.1102,0.3785,0.0948,0.0641,0.2093,0.1821,0.4476,0.3889,0.1981,0.0335,0.0564,0.1618,0.0851,0.098,0.6839,0.2644,0.2064,0.2796,0.063,0.1667,0.0376,0.2012,0.2,0.024,0.2594,0.441,0.1672,1.4852,0.9859,0.8574,0.3689,0.5724,0.4083,1.3314,1.2143,0.0553,0.3727
3.67,0.1404,0.2515,0.8272,0.2228,0.1014,0.3552,0.0888,0.0593,0.1924,0.1676,0.4148,0.3612,0.1837,0.0308,0.0518,0.1499,0.0787,0.0902,0.6324,0.2446,0.1916,0.2584,0.058,0.1537,0.0346,0.1863,0.1852,0.0221,0.2407,0.4078,0.1554,1.3845,0.9157,0.7935,0.3406,0.5342,0.3775,1.2476,1.1286,0.0513,0.3428
3.75,0.13,0.2327,0.772,0.2075,0.0936,0.3338,0.0833,0.055,0.1773,0.1546,0.3852,0.3362,0.1707,0.0283,0.0478,0.1392,0.073,0.0832,0.5862,0.2269,0.1783,0.2394,0.0535,0.1421,0.032,0.1729,0.1718,0.0205,0.2238,0.378,0.1446,1.2931,0.8523,0.736,0.3153,0.4996,0.3499,1.171,1.0511,0.0477,0.316
3.83,0.1206,0.2158,0.7217,0.1936,0.0865,0.3143,0.0782,0.0511,0.1638,0.143,0.3586,0.3136,0.159,0.0262,0.0442,0.1295,0.0679,0.0769,0.5446,0.2109,0.1662,0.2223,0.0495,0.1317,0.0296,0.1609,0.1598,0.019,0.2085,0.3512,0.1349,1.2099,0.7949,0.6843,0.2925,0.468,0.325,1.1009,0.9808,0.0445,0.2921
3.92,0.1121,0.2005,0.676,0.181,0.0802,0.2963,0.0736,0.0476,0.1517,0.1326,0.3344,0.293,0.1483,0.0242,0.0409,0.1208,0.0632,0.0713,0.507,0.1964,0.1553,0.2068,0.0459,0.1223,0.0275,0.15,0.149,0.0176,0.1947,0.3269,0.1261,1.134,0.7428,0.6374,0.2719,0.4391,0.3025,1.0365,0.917,0.0415,0.2707
4,0.1044,0.1867,0.6342,0.1695,0.0745,0.2797,0.0694,0.0444,0.1409,0.1232,0.3125,0.2743,0.1387,0.0225,0.038,0.1128,0.059,0.0662,0.4729,0.1833,0.1453,0.1928,0.0427,0.1139,0.0256,0.14,0.1391,0.0164,0.1821,0.305,0.118,1.0647,0.6953,0.595,0.2534,0.4127,0.2822,0.9772,0.8588,0.0388,0.2514
4.08,0.0975,0.1742,0.5959,0.159,0.0694,0.2643,0.0655,0.0415,0.1311,0.1148,0.2925,0.2572,0.1298,0.0209,0.0354,0.1056,0.0551,0.0616,0.4419,0.1714,0.1362,0.1801,0.0398,0.1062,0.0238,0.131,0.1302,0.0153,0.1706,0.285,0.1107,1.0011,0.652,0.5564,0.2365,0.3884,0.2637,0.9226,0.8056,0.0364,0.234
4.17,0.0912,0.1629,0.5608,0.1494,0.0647,0.2502,0.0619,0.0389,0.1222,0.1071,0.2743,0.2415,0.1218,0.0195,0.033,0.099,0.0516,0.0575,0.4138,0.1605,0.1279,0.1686,0.0371,0.0992,0.0223,0.1228,0.122,0.0143,0.1601,0.2668,0.1039,0.9427,0.6124,0.5212,0.2212,0.3661,0.2469,0.8722,0.757,0.0342,0.2182
4.25,0.0854,0.1526,0.5285,0.1406,0.0605,0.237,0.0585,0.0365,0.1141,0.1001,0.2576,0.2272,0.1144,0.0182,0.0308,0.093,0.0485,0.0537,0.388,0.1506,0.1203,0.158,0.0347,0.0929,0.0208,0.1153,0.1145,0.0134,0.1505,0.2503,0.0978,0.889,0.576,0.4891,0.2072,0.3455,0.2315,0.8255,0.7124,0.0321,0.2039
4.33,0.0802,0.1431,0.4988,0.1324,0.0567,0.2248,0.0554,0.0343,0.1068,0.0937,0.2423,0.214,0.1077,0.017,0.0289,0.0874,0.0455,0.0503,0.3645,0.1415,0.1133,0.1484,0.0325,0.0871,0.0195,0.1084,0.1076,0.0126,0.1417,0.2351,0.0921,0.8394,0.5426,0.4596,0.1945,0.3266,0.2174,0.7823,0.6713,0.0303,0.1908
4.42,0.0753,0.1345,0.4713,0.125,0.0531,0.2135,0.0526,0.0323,0.1001,0.0879,0.2283,0.2019,0.1015,0.0159,0.0271,0.0823,0.0428,0.0472,0.3429,0.1332,0.1068,0.1395,0.0305,0.0818,0.0183,0.1021,0.1014,0.0118,0.1336,0.2212,0.0869,0.7937,0.5119,0.4326,0.1828,0.309,0.2045,0.7422,0.6335,0.0285,0.1789
4.5,0.0709,0.1265,0.4459,0.1181,0.0499,0.203,0.0499,0.0304,0.094,0.0826,0.2153,0.1907,0.0957,0.015,0.0254,0.0777,0.0404,0.0443,0.3231,0.1255,0.1009,0.1314,0.0287,0.077,0.0172,0.0963,0.0956,0.0111,0.1261,0.2084,0.0821,0.7513,0.4835,0.4078,0.172,0.2928,0.1927,0.7049,0.5986,0.0269,0.168
4.58,0.0668,0.1192,0.4224,0.1117,0.047,0.1931,0.0474,0.0287,0.0884,0.0777,0.2034,0.1804,0.0905,0.0141,0.0239,0.0733,0.0381,0.0417,0.3048,0.1185,0.0954,0.1239,0.027,0.0725,0.0162,0.0909,0.0902,0.0105,0.1192,0.1966,0.0777,0.7121,0.4573,0.3849,0.1622,0.2777,0.1818,0.6701,0.5664,0.0255,0.158
4.67,0.0631,0.1125,0.4006,0.1058,0.0443,0.184,0.0451,0.0271,0.0832,0.0732,0.1924,0.1708,0.0856,0.0132,0.0225,0.0694,0.036,0.0393,0.2879,0.112,0.0903,0.117,0.0255,0.0684,0.0153,0.0859,0.0853,0.0099,0.1128,0.1857,0.0735,0.6757,0.433,0.3638,0.1531,0.2637,0.1717,0.6377,0.5365,0.0241,0.1489
4.75,0.0596,0.1063,0.3804,0.1004,0.0418,0.1754,0.043,0.0257,0.0785,0.0691,0.1821,0.1619,0.0811,0.0125,0.0213,0.0657,0.0341,0.037,0.2724,0.1059,0.0856,0.1107,0.024,0.0646,0.0144,0.0813,0.0807,0.0093,0.1069,0.1757,0.0697,0.6418,0.4105,0.3442,0.1447,0.2506,0.1624,0.6075,0.5088,0.0228,0.1404
4.83,0.0564,0.1006,0.3615,0.0953,0.0395,0.1674,0.041,0.0243,0.0741,0.0653,0.1727,0.1537,0.0769,0.0118,0.0201,0.0622,0.0323,0.035,0.2579,0.1004,0.0812,0.1048,0.0227,0.0611,0.0137,0.0771,0.0765,0.0088,0.1014,0.1664,0.0662,0.6102,0.3896,0.3261,0.1369,0.2385,0.1538,0.5792,0.483,0.0217,0.1326
4.92,0.0535,0.0953,0.3439,0.0905,0.0373,0.1598,0.0391,0.0231,0.0701,0.0618,0.1639,0.146,0.073,0.0111,0.019,0.0591,0.0306,0.0331,0.2446,0.0952,0.0772,0.0993,0.0215,0.0579,0.0129,0.0731,0.0726,0.0084,0.0963,0.1577,0.0629,0.5808,0.3702,0.3093,0.1297,0.2271,0.1458,0.5528,0.4591,0.0206,0.1254
