Time (h),72,9
303.25,1.697,0.129
303.5,1.697,0.129
303.75,1.697,0.129
304,1.697,0.129
304.25,1.697,0.129
304.5,1.697,0.129
304.75,1.697,0.129
305,1.697,0.129
305.25,1.697,0.129
305.5,1.697,0.129
305.75,1.697,0.129
306,1.697,0.129
306.25,1.697,0.129
306.5,1.697,0.129
306.75,1.697,0.129
307,1.697,0.129
307.25,1.697,0.129
307.5,1.697,0.129
307.75,1.697,0.129
308,1.697,0.129
308.25,1.697,0.129
308.5,1.697,0.129
308.75,1.697,0.129
309,1.697,0.129
309.25,1.697,0.129
309.5,1.697,0.129
309.75,1.697,0.129
310,1.697,0.129
310.25,1.697,0.129
310.5,1.697,0.129
310.75,1.697,0.129
311,1.697,0.129
311.25,1.697,0.129
311.5,1.697,0.129
311.75,1.697,0.129
312,1.697,0.129
312.25,1.697,0.129
312.5,1.697,0.129
312.75,1.697,0.129
313,1.697,0.129
313.25,1.697,0.129
313.5,1.697,0.129
313.75,1.697,0.129
314,1.697,0.129
314.25,1.697,0.129
314.5,1.697,0.129
314.75,1.697,0.129
315,1.697,0.129
315.25,1.697,0.129
315.5,1.697,0.129
315.75,1.697,0.129
316,1.697,0.129
316.25,1.697,0.129
316.5,1.697,0.129
316.75,1.697,0.129
317,1.697,0.129
317.25,1.697,0.129
317.5,1.697,0.129
317.75,1.697,0.129
318,1.697,0.129
318.25,1.697,0.129
318.5,1.697,0.129
318.75,1.697,0.129
319,1.697,0.129
319.25,1.697,0.129
319.5,1.697,0.129
319.75,1.697,0.129
320,1.697,0.129
320.25,1.697,0.129
320.5,1.697,0.129
320.75,1.697,0.129
321,1.697,0.129
321.25,1.697,0.129
321.5,1.697,0.129
321.75,1.697,0.129
322,1.697,0.129
322.25,1.697,0.129
322.5,1.697,0.129
322.75,1.697,0.129
323,1.697,0.129
323.25,1.697,0.129
323.5,1.697,0.129
323.75,1.697,0.129
324,1.697,0.129
324.25,1.697,0.129
324.5,1.697,0.129
324.75,1.697,0.129
325,1.697,0.129
325.25,1.697,0.129
325.5,1.697,0.129
325.75,1.697,0.129
326,1.697,0.129
326.25,1.697,0.129
326.5,1.697,0.129
326.75,1.697,0.129
327,1.697,0.129
327.25,1.697,0.129
327.5,1.697,0.129
327.75,1.697,0.129
328,1.697,0.129
328.25,1.697,0.129
328.5,1.697,0.129
328.75,1.697,0.129
329,1.697,0.129
329.25,1.697,0.129
329.5,1.697,0.129
329.75,1.697,0.129
330,1.697,0.129
330.25,1.697,0.129
330.5,1.697,0.129
330.75,1.697,0.129
331,1.697,0.129
331.25,1.697,0.129
331.5,1.697,0.129
331.75,1.697,0.129
332,1.697,0.129
332.25,1.697,0.129
332.5,1.697,0.129
332.75,1.697,0.129
333,1.697,0.129
333.25,1.697,0.129
333.5,1.697,0.129
333.75,1.697,0.129
334,1.697,0.129
334.25,1.697,0.129
334.5,1.697,0.129
334.75,1.697,0.129
335,1.697,0.129
335.25,1.697,0.129
335.5,1.697,0.129
335.75,1.697,0.129
336,1.697,0.129
336.25,1.697,0.129
336.5,1.697,0.129
336.75,1.697,0.129
337,1.697,0.129
337.25,1.697,0.129
337.5,1.697,0.129
337.75,1.697,0.129
338,1.697,0.129
